site	id	x	y	dbh	height	species	crown_area
31	8	4.521	33.526	498	17.862	Pinus_sylvestris	48.468703
31	9	9.691	33.314	389	17.079	Pinus_sylvestris	13.2686495
31	10	14.934	31.736	369	17.013	Pinus_sylvestris	28.7738375
31	11	16.064	28.255	305	14.349	Pinus_sylvestris	15.388068
31	12	22.076	30.119	286	14.64	Pinus_sylvestris	10.798085
31	13	25.487	30.601	390	17.189	Pinus_sylvestris	28.6103145
31	14	32.29	29.922	484	18.657	Pinus_sylvestris	38.7029555
31	15	22.939	25.378	138	9.858	Pinus_sylvestris	3.1254435
31	16	23.448	20.6	104	8.722	Pinus_sylvestris	2.0550285
31	17	24.993	20.34	148	10.551	Pinus_sylvestris	3.0787965
31	18	25.026	15.39	300	16.78	Pinus_sylvestris	13.462986
31	19	27.785	11.108	146	8.882	Pinus_sylvestris	6.8233555
31	20	25.823	4.182	199	11.242	Pinus_sylvestris	7.244907
31	21	29.564	3.62	230	7.678	Pinus_sylvestris	7.387931
31	22	33.543	-1.195	169	6.512	Betula_pubescens	9.192637
31	23	33.003	-1.418	167	9.111	Betula_pubescens	11.363464
31	24	8.492	-0.972	174	13.896	Betula_pubescens	15.056367
31	25	0.139	-1.917	324	15.131	Pinus_sylvestris	12.821366
32	1	0.305	18.254	120	7.785	Picea_abies	5.023165
32	2	9.591	19.696	198	11.785	Picea_abies	5.8188005
32	3	9.725	20.624	314	18.328	Picea_abies	9.238749
32	4	11.339	20.365	252	12.273	Picea_abies	14.05687
32	5	7.896	27.333	157	11.94	Pinus_sylvestris	6.797847
32	6	8.223	28.037	180	10.765	Pinus_sylvestris	9.9805765
32	7	4.57	29.368	310	10.263	Picea_abies	15.579499
32	8	0.089	27.701	205	13.735	Pinus_sylvestris	10.8901645
32	9	-0.612	27.488	169	12.853	Pinus_sylvestris	3.97183
32	10	24.017	24.763	188	8.925	Betula_pubescens	13.482561
32	11	23.472	28.116	218	10.309	Betula_pubescens	12.8851975
32	12	21.632	19.073	250	12.62	Picea_abies	7.9822695
32	13	16.412	13.858	132	9.764	Picea_abies	5.925855
32	14	21.194	15.034	153	9.689	Picea_abies	4.43623
32	15	30.004	15.121	361	21.868	Picea_abies	9.150796
32	16	29.031	3.64	320	14.828	Picea_abies	6.7123035
32	17	24.812	-0.977	260	14.555	Picea_abies	7.7169965
32	18	24.159	9.81	236	15.308	Picea_abies	5.8613535
32	19	17.265	6.855	169	9.631	Pinus_sylvestris	4.935047
32	20	7.622	-0.896	424	20.183	Picea_abies	12.2496005
32	21	31.266	27.461	256	12.766	Picea_abies	7.786695
33	1	-0.154	4.058	141	9.711	Picea_abies	2.9458585
33	2	3.745	2.764	108	10.243	Picea_abies	2.0711555
33	3	6.022	1.154	164	12.301	Picea_abies	2.297704
33	4	7.667	1.557	168	10.974	Pinus_sylvestris	2.294717
33	5	10.205	1.224	336	16.67	Pinus_sylvestris	19.125466
33	6	10.963	-0.867	114	9.154	Picea_abies	2.6245755
33	7	9.713	4.719	178	13.694	Picea_abies	3.5328975
33	8	8.522	8.933	199	13.82	Picea_abies	4.728707
33	9	7.208	9.504	205	11.613	Picea_abies	4.4878655
33	10	-0.272	13.517	193	11.127	Picea_abies	6.133314
33	11	9.564	11.365	132	8.725	Betula_pubescens	10.30401
33	12	9.793	11.047	119	8.981	Betula_pubescens	16.7641595
33	13	11.428	9.047	133	10.27	Picea_abies	4.4877675
33	14	11.635	10.485	124	9.308	Picea_abies	4.907848
33	15	15.384	11.95	332	17.366	Pinus_sylvestris	17.8221035
33	16	16.548	15.309	169	10.75	Picea_abies	3.8761315
33	17	16.967	15.772	214	14.94	Pinus_sylvestris	9.410521
33	18	20.012	16.394	152	10.813	Picea_abies	4.1496455
33	19	21.511	16.98	160	10.703	Picea_abies	4.3377405
33	20	23.073	17.174	110	9.192	Picea_abies	3.4587225
33	21	21.918	15.102	306	19.544	Pinus_sylvestris	8.547218
33	22	20.726	9.939	166	10.784	Picea_abies	5.3525505
33	23	22.006	8.787	116	8.819	Picea_abies	2.0413385
33	24	18.342	6.955	396	18.567	Pinus_sylvestris	23.4623095
33	25	17.535	3.017	405	17.522	Pinus_sylvestris	12.82254
33	26	19.385	-1.878	486	16.846	Pinus_sylvestris	37.3266125
33	27	22.732	3.365	166	12.774	Picea_abies	5.093637
33	28	25.992	1.02	200	13.904	Betula_pubescens	16.428321
33	29	26.703	1.338	142	9.489	Betula_pubescens	10.5865025
33	30	24.065	3.557	140	12.014	Picea_abies	1.3799085
33	31	22.028	6.396	188	15.895	Picea_abies	6.755888
33	32	28.618	4.6	107	6.835	Picea_abies	5.1039405
33	33	32.123	6.733	110	9.432	Picea_abies	3.193277
33	34	23.4	11.491	400	17.215	Pinus_sylvestris	16.2234205
33	35	27.169	17.419	366	21.028	Pinus_sylvestris	20.8033045
33	36	29.029	14.434	108	7.158	Picea_abies	3.283472
33	37	30.914	17.949	108	8.26	Picea_abies	2.09848
33	38	30.196	22.827	165	12.731	Picea_abies	5.458863
33	39	30.572	22.346	122	6.498	Picea_abies	4.9787075
33	40	25.735	24.071	151	7.499	Picea_abies	3.3534685
33	41	24.08	31.033	343	22.335	Pinus_sylvestris	8.9068655
33	42	28.354	28.658	124	11.264	Picea_abies	3.5301345
33	43	28.823	28.447	183	14.276	Picea_abies	4.431977
33	44	21.192	32.616	192	13.013	Picea_abies	4.7632175
33	45	18.45	32.472	276	17.84	Picea_abies	7.034699
33	46	12.2	29.087	110	7.961	Picea_abies	4.2977465
33	47	11.576	31.48	275	13.335	Picea_abies	7.364353
33	48	6.068	25.051	126	8.839	Picea_abies	4.011125
33	49	2.853	27.989	316	17.104	Picea_abies	12.716783
33	50	5.707	22.629	111	9.533	Picea_abies	2.620176
33	51	10.482	17.328	246	14.374	Picea_abies	6.9990565
33	52	11.272	14.674	100	8.105	Picea_abies	3.8755755
33	53	1.646	16.905	148	10.574	Picea_abies	9.8482925
33	54	-1.019	23.483	178	12.01	Picea_abies	6.3564775
34	1	-0.73	4.622	199	7.923	Betula_pubescens	15.55202
34	2	4.005	10.418	342	17.681	Pinus_sylvestris	12.5852125
34	3	2.856	15.777	147	10.914	Picea_abies	3.823982
34	4	0.916	16.545	360	16.517	Pinus_sylvestris	14.8969005
34	5	8.191	28.176	406	17.557	Pinus_sylvestris	51.091087
34	6	13.247	31.7	373	21.475	Pinus_sylvestris	19.0136405
34	7	-0.21	28.656	374	19.578	Pinus_sylvestris	17.0284115
34	8	-1.982	32.779	357	16.258	Pinus_sylvestris	24.465197
34	9	11.03	22.827	124	10.776	Pinus_sylvestris	1.457269
34	10	11.273	18.167	480	20.451	Pinus_sylvestris	46.1835275
34	11	10.712	13.814	101	9.688	Pinus_sylvestris	2.2836085
34	12	18.334	13.126	457	20.052	Pinus_sylvestris	38.866975
34	13	25.262	7.445	133	8.659	Picea_abies	4.313313
34	14	26.437	5.639	424	18.79	Pinus_sylvestris	24.4799625
34	15	30.844	0.388	373	19.405	Pinus_sylvestris	20.3284
34	16	21.258	0.835	328	15.472	Pinus_sylvestris	15.0561865
34	17	8.016	4.98	434	16.79	Pinus_sylvestris	22.0868395
34	18	5.372	2.434	215	16.538	Pinus_sylvestris	6.987609
34	19	3.033	19.319	157	9.536	Picea_abies	4.9003565
34	20	4.12	21.677	401	15.21	Pinus_sylvestris	23.885566
34	21	1.142	25.782	124	8.968	Picea_abies	2.241668
34	22	1.72	27.65	108	8.247	Pinus_sylvestris	1.886155
34	23	5.848	32.327	245	12.71	Betula_pubescens	17.992988
34	24	24.589	34.399	362	15.02	Pinus_sylvestris	31.8347505
34	25	30.41	31.891	422	19.325	Pinus_sylvestris	19.3948015
34	26	31.493	22.896	240	12.157	Picea_abies	19.473351
34	27	32.465	22.414	314	21.357	Pinus_sylvestris	27.262066
34	28	32.786	19.765	203	13.743	Betula_pubescens	19.690956
34	29	23.349	16.824	280	19.871	Picea_abies	6.083196
34	30	33.175	7.992	419	18.661	Pinus_sylvestris	32.6185805
35	1	-0.665	4.48	298	15.133	Picea_abies	13.462246
35	2	0.837	6.854	370	23.372	Pinus_sylvestris	7.8619675
35	3	5.63	3.126	399	15.763	Pinus_sylvestris	36.793371
35	4	4.442	9.16	140	8.537	Picea_abies	4.2689215
35	5	3.671	11.25	207	12.982	Picea_abies	11.565877
35	6	8.907	2.991	152	8.913	Picea_abies	5.739255
35	7	1.573	13.868	120	5.412	Picea_abies	4.234328
35	8	1.233	15.715	114	8.728	Picea_abies	2.2848545
35	9	-1.15	19.173	125	6.281	Picea_abies	4.264418
35	10	-0.291	21.974	218	15.217	Picea_abies	6.3961955
35	11	5.582	18.269	125	8.825	Picea_abies	5.724433
35	12	3.621	30.268	412	14.76	Pinus_sylvestris	23.5395965
35	13	11.046	14.96	164	12.089	Picea_abies	5.1591215
35	14	11.993	12.643	178	13.463	Picea_abies	4.2360385
35	15	12.414	11.347	150	10.861	Picea_abies	2.1028265
35	16	16.371	14.058	165	10.655	Picea_abies	4.7051955
35	17	16.728	11.508	180	12.109	Picea_abies	3.785697
35	18	15.061	7.139	155	9.345	Picea_abies	6.016269
35	19	11.193	4.173	140	8.58	Picea_abies	5.1016955
35	20	13.224	32.494	185	13.426	Picea_abies	8.344093
35	21	15.567	28.631	186	14.243	Picea_abies	7.2125665
35	22	18.259	25.025	165	14.607	Picea_abies	17.6566985
35	23	16.416	20.886	251	18.228	Picea_abies	4.850449
35	24	20.958	13.989	127	10.297	Picea_abies	2.99245
35	25	18.776	12.428	120	9.594	Picea_abies	5.3974275
35	26	28.399	20.428	429	20.305	Pinus_sylvestris	34.745577
35	27	24.289	17.167	172	8.866	Picea_abies	5.8355215
35	28	24.183	26.173	389	12.43	Pinus_sylvestris	40.286371
35	29	29.399	25.312	100	6.564	Picea_abies	2.2376435
35	30	27.703	10.797	177	9.947	Picea_abies	9.2781975
35	31	29.591	10.592	480	14.771	Pinus_sylvestris	46.1497015
35	32	32.495	5.514	107	7.987	Picea_abies	2.7715155
35	33	27.238	3.617	170	11.244	Picea_abies	6.4271975
35	34	27.849	1.184	147	10.201	Picea_abies	3.5821865
35	35	25.538	0.649	260	12.02	Pinus_sylvestris	7.7197695
35	36	27.263	-1.048	153	9.598	Betula_pubescens	8.3644615
35	37	26.191	-0.81	133	11.307	Picea_abies	4.5195275
35	38	23.522	4.197	126	11.304	Picea_abies	2.5909565
35	39	21.685	1.003	201	12.631	Picea_abies	6.216447
35	40	21.664	5.072	109	9.218	Picea_abies	2.2411375
35	41	19.674	2.695	126	6.872	Picea_abies	1.436751
35	42	13.379	0.89	133	10.016	Picea_abies	4.387237
36	1	-0.139	5.866	115	8.475	Pinus_sylvestris	2.883331
36	2	2.019	12.648	216	15.352	Betula_pubescens	13.6346735
36	3	3.284	16.318	290	16.669	Pinus_sylvestris	8.5188815
36	4	4.77	12.427	303	15.182	Pinus_sylvestris	25.550013
36	5	4.841	12.042	317	14.878	Pinus_sylvestris	18.5757475
36	6	12.15	15.601	228	17.337	Pinus_sylvestris	6.3761535
36	7	2.04	31.298	409	19.189	Pinus_sylvestris	18.1574755
36	8	-2.322	24.986	407	17.19	Pinus_sylvestris	29.5886635
36	9	17.955	2.011	294	12.748	Pinus_sylvestris	24.1549965
36	10	17.599	1.577	400	18.903	Pinus_sylvestris	9.1202895
36	11	21.589	-0.188	299	12.727	Pinus_sylvestris	27.596493
36	12	16.786	-0.765	327	14.053	Pinus_sylvestris	18.7903625
36	13	12.832	-1.326	380	17.822	Pinus_sylvestris	15.511751
36	14	20.751	9.907	269	16.479	Pinus_sylvestris	17.196402
36	15	30.656	5.505	132	13.539	Pinus_sylvestris	1.5794275
36	16	31.307	3.622	132	10.245	Pinus_sylvestris	1.4080865
36	17	0.652	-0.75	379	13.339	Pinus_sylvestris	25.4547875
36	18	22.112	13.07	318	15.857	Pinus_sylvestris	15.4054445
36	19	20.775	13.614	309	17.083	Pinus_sylvestris	13.575751
36	20	19.076	17.045	315	17.025	Pinus_sylvestris	12.2968245
36	21	23.123	19.73	328	15.802	Pinus_sylvestris	18.2174385
36	22	29	22.654	318	17.831	Pinus_sylvestris	14.338682
36	23	25.178	28.753	413	16.859	Pinus_sylvestris	34.6584905
36	24	18.567	20.842	300	16.508	Pinus_sylvestris	13.922985
37	1	-0.229	12.374	132	9.697	Picea_abies	3.3199405
37	2	2.717	10.69	260	18.589	Picea_abies	9.7142285
37	3	3.568	11.534	126	7.482	Picea_abies	4.6926315
37	4	4.009	21.841	171	13.338	Picea_abies	3.4108895
37	5	8.972	20.428	323	19.769	Pinus_sylvestris	15.5764325
37	6	8.263	15.257	103	8.682	Picea_abies	2.5889055
37	7	9.516	14.045	330	22.233	Picea_abies	13.597519
37	8	7.075	9.108	105	7.532	Picea_abies	2.5645485
37	9	10.899	9.924	101	6.601	Picea_abies	2.845741
37	10	9.127	4.61	370	17.322	Pinus_sylvestris	14.460169
37	11	5.561	3.262	194	15.118	Picea_abies	5.6480515
37	12	4.419	0.39	192	15.725	Pinus_sylvestris	5.5491415
37	13	10.481	0.309	111	11.657	Pinus_sylvestris	1.0818275
37	14	13.246	2.927	110	8.358	Picea_abies	2.549756
37	15	13.402	4.258	103	9.425	Picea_abies	2.9108665
37	16	16.098	5.842	125	9.196	Picea_abies	3.0577155
37	17	16.202	-0.053	154	13.065	Picea_abies	4.250344
37	18	19.11	1.532	444	17.223	Pinus_sylvestris	38.656784
37	19	20.186	-0.106	128	9.363	Picea_abies	4.65648
37	20	22.853	5.052	466	22.85	Pinus_sylvestris	29.893984
37	21	25.187	2.921	121	10.963	Picea_abies	2.568246
37	22	20.667	6.941	141	13.142	Pinus_sylvestris	6.6905225
37	23	19.127	8.031	116	8.838	Picea_abies	4.322561
37	24	21.647	7.905	170	14.837	Picea_abies	2.1500295
37	25	25.76	6.269	111	7.902	Picea_abies	1.1043375
37	26	25.272	11.88	210	15.791	Picea_abies	3.900815
37	27	19.552	12.296	131	10.169	Picea_abies	5.567648
37	28	22.517	15.414	217	14.985	Picea_abies	3.330135
37	29	28.05	16.209	153	10.148	Picea_abies	5.0411795
37	30	28.173	17.705	255	14.87	Pinus_sylvestris	8.2265865
37	31	32.757	22.055	380	20.69	Pinus_sylvestris	21.629664
37	32	20.764	25.338	361	19.381	Pinus_sylvestris	16.988335
37	33	18.373	24.714	325	19.703	Pinus_sylvestris	14.021169
37	34	16.967	21.758	235	15.78	Pinus_sylvestris	4.5930915
37	35	16.669	21.081	178	11.756	Pinus_sylvestris	9.425457
37	36	16.962	20.994	110	9.082	Picea_abies	3.013549
37	37	13.964	27.227	112	8.241	Picea_abies	3.9857095
37	38	24.741	8.323	109	9.326	Picea_abies	2.135825
37	39	29.502	6.829	180	15.702	Picea_abies	3.145134
37	40	30.998	5.596	184	12.368	Picea_abies	6.8878505
37	41	34.004	3.248	288	17.65	Picea_abies	19.9469345
37	42	29.426	22.141	225	19.953	Pinus_sylvestris	3.9473325
37	43	26.896	28.178	189	13.173	Picea_abies	7.601211
37	44	19.582	28.338	145	12.606	Picea_abies	2.7559015
37	45	12.623	29.508	138	13.527	Picea_abies	1.819785
37	46	11.558	27.952	244	17.589	Picea_abies	5.245708
37	47	11.867	23.191	108	8.015	Picea_abies	2.7418745
37	48	7.243	23.905	277	18.748	Picea_abies	8.693402
37	49	7.4	26.851	136	9.772	Picea_abies	2.9010455
37	50	5.077	29.073	170	9.441	Picea_abies	5.8975365
37	51	5.213	29.869	313	19.179	Pinus_sylvestris	17.762507
37	52	2.21	27.486	109	7.677	Picea_abies	2.038002
37	53	2.482	27.065	119	10.918	Picea_abies	2.2305615
38	1	1.88	5.057	291	16.127	Picea_abies	7.8568225
38	2	2.841	5.363	238	15.984	Picea_abies	6.4672515
38	3	3.948	3.252	229	15.654	Picea_abies	3.729232
38	4	4.164	1.932	120	9.469	Picea_abies	3.072728
38	5	3.075	0.559	170	12.393	Picea_abies	6.1570295
38	6	7.988	0.828	222	18.112	Picea_abies	5.503651
38	7	0.414	12.616	106	10.487	Picea_abies	0.9100715
38	8	-0.718	14.624	204	14.977	Picea_abies	8.924846
38	9	1.475	9.838	177	11.903	Picea_abies	1.686012
38	10	2.721	7.476	149	11.666	Picea_abies	2.704966
38	11	2.584	10.034	198	14.405	Picea_abies	3.67475
38	12	2.573	11.42	166	12.911	Picea_abies	3.3963295
38	13	2.438	12.913	203	15.611	Picea_abies	3.98078
38	14	4.797	16.716	124	8.946	Betula_pubescens	11.6797215
38	15	13.032	9.87	201	13.847	Picea_abies	8.578378
38	16	13.784	10.719	264	15.727	Picea_abies	7.0299145
38	17	17.22	12.156	209	16.487	Picea_abies	5.0398055
38	18	17.092	13.799	350	20.487	Picea_abies	7.949751
38	19	17.798	14.569	181	13.212	Picea_abies	4.9430665
38	20	13.821	18.29	313	16.731	Picea_abies	13.9157725
38	21	15.654	19.157	140	11.529	Picea_abies	2.519515
38	22	9.063	23.863	252	16.431	Picea_abies	7.1976585
38	23	7.832	25.322	184	14.213	Picea_abies	3.962817
38	24	4.581	27.572	240	17.809	Picea_abies	9.3252925
38	25	4.399	28.167	105	9.824	Picea_abies	2.336975
38	26	3.66	30.372	140	14.372	Picea_abies	4.395243
38	27	2.677	29.164	183	14.336	Picea_abies	3.561175
38	28	-1.381	27.607	323	17.567	Picea_abies	5.7843635
38	29	-0.604	25.516	263	16.554	Picea_abies	6.4002055
38	30	21.41	30.759	234	15.901	Picea_abies	9.744429
38	31	15.172	28.636	185	14.392	Picea_abies	2.246062
38	32	11.107	25.623	245	14.424	Picea_abies	4.964749
38	33	10.743	24.729	119	11.508	Betula_pubescens	4.3383585
38	34	10.626	24.526	143	4.677	Betula_pubescens	5.7743055
38	35	10.843	28.204	235	16.342	Picea_abies	8.329569
38	36	12.136	29.635	172	11.849	Betula_pubescens	7.857115
38	37	14.086	30.051	110	6.649	Picea_abies	2.984389
38	38	13.851	30.713	215	16.422	Picea_abies	6.6464485
38	39	31.818	23.029	374	20.989	Picea_abies	11.8161255
38	40	26.061	17.935	253	16.555	Picea_abies	7.175362
38	41	28.085	15.755	200	13.027	Picea_abies	5.234712
38	42	30.178	15.9	178	14.976	Picea_abies	2.5554585
38	43	30.479	15.48	236	19.678	Picea_abies	3.9367785
38	44	30.206	14.808	224	14.986	Picea_abies	3.676174
38	45	26.381	8.612	288	14.764	Picea_abies	15.976716
38	46	20.871	3.974	215	13.775	Picea_abies	7.8904585
38	47	23.335	4.16	205	11.787	Betula_pubescens	14.168546
38	48	25.478	1.443	112	7.005	Betula_pubescens	3.868227
38	49	28.055	8.962	197	15.203	Picea_abies	7.3935865
38	50	20.623	-0.692	311	18.782	Picea_abies	8.9254055
38	51	17.378	0.366	239	15.896	Picea_abies	9.54174
38	52	8.942	-0.536	162	13.837	Picea_abies	1.9379255
39	1	1.899	0.557	192	13.888	Betula_pubescens	17.037298
39	2	-0.769	2.758	221	15.494	Picea_abies	15.6728525
39	3	-0.424	3.282	151	14.847	Betula_pubescens	7.5351585
39	4	-2.046	4.991	203	14.81	Betula_pubescens	11.992167
39	5	0.722	6.959	138	13.239	Betula_pubescens	5.9174655
39	6	5.225	6.687	216	13.885	Betula_pubescens	15.1478655
39	7	6.327	8.109	214	13.373	Betula_pubescens	16.1034055
39	8	5.458	9.98	189	13.594	Picea_abies	6.8383105
39	9	0.047	11.02	185	16.984	Betula_pubescens	7.835791
39	10	1.578	11.733	200	17.192	Betula_pubescens	10.558495
39	11	1.567	11.741	148	13.9	Betula_pubescens	7.587746
39	12	7.193	11.016	224	15.098	Betula_pubescens	13.1912885
39	13	6.753	11.737	150	12.794	Betula_pubescens	11.70806
39	14	4.953	15.717	157	12.558	Betula_pubescens	7.570475
39	15	5.415	15.544	168	14.452	Betula_pubescens	13.614365
39	16	-0.093	20.77	124	4.423	Betula_pubescens	15.6458265
39	17	-0.464	21.152	164	13.762	Betula_pubescens	15.624768
39	18	3.696	19.53	116	7.302	Picea_abies	3.554944
39	19	5.901	17.38	150	14.683	Betula_pubescens	6.408095
39	20	5.42	18.381	150	13.075	Betula_pubescens	6.5333905
39	21	5.993	18.515	146	13.253	Betula_pubescens	7.1372165
39	22	6.025	19.204	164	12.356	Betula_pubescens	5.980135
39	23	5.546	22.83	129	13.964	Betula_pubescens	8.747405
39	24	9.884	13.412	135	9.771	Betula_pubescens	10.8390085
39	25	9.768	15.847	150	12.348	Betula_pubescens	10.2658795
39	26	13.239	15.058	168	13.313	Betula_pubescens	11.883
39	27	13.423	15.594	118	8.002	Betula_pubescens	9.9225275
39	28	9.783	22.732	161	11.945	Betula_pubescens	6.6685735
39	29	9.388	25.313	144	12.841	Betula_pubescens	9.077409
39	30	7.215	31.424	275	15.474	Betula_pubescens	30.9768925
39	31	6.228	31.125	128	9.727	Betula_pubescens	8.539503
39	32	12.106	23.702	318	19.121	Picea_abies	12.553574
39	33	20.09	24.78	215	16.063	Betula_pubescens	16.5836505
39	34	16.098	30.619	175	14.056	Betula_pubescens	15.495335
39	35	16.866	32.111	163	14.434	Betula_pubescens	11.484116
39	36	19.279	31.816	125	12.65	Betula_pubescens	13.066261
39	37	25.815	31.952	194	13.508	Betula_pubescens	8.8354865
39	38	29.449	29.394	180	14.767	Betula_pubescens	11.5247655
39	39	30.556	27.462	233	14.655	Betula_pubescens	19.753612
39	40	31.207	27.342	116	8.19	Betula_pubescens	4.685093
39	41	27.534	23.27	145	11.005	Betula_pubescens	15.8899625
39	42	24.264	27.928	200	13.34	Betula_pubescens	22.095812
39	43	15.928	14.787	191	16.551	Betula_pubescens	17.0403975
39	44	15.97	9.551	225	12.09	Betula_pubescens	13.183616
39	45	17.489	16.575	166	12.801	Betula_pubescens	6.788541
39	46	17.431	17.758	120	8.978	Betula_pubescens	2.6767975
39	47	19.937	18.22	191	12.524	Betula_pubescens	14.8520535
39	48	19.968	17.188	193	14.063	Betula_pubescens	13.0672635
39	49	20.58	15.093	141	12.459	Betula_pubescens	5.8092775
39	50	23.434	15.236	232	15.513	Betula_pubescens	15.0664275
39	51	24.754	11.221	195	12.954	Betula_pubescens	10.2845355
39	52	24.729	10.523	188	7.455	Betula_pubescens	5.912487
39	53	23.979	10.474	185	15.43	Betula_pubescens	12.5115515
39	54	19.577	5.867	189	13.683	Betula_pubescens	12.9532035
39	55	22.177	-0.259	312	15.266	Betula_pubescens	31.281578
39	56	24.216	-1.697	187	12.131	Betula_pubescens	21.3545525
39	57	29.451	0.702	179	14.079	Betula_pubescens	12.9980995
39	58	30.922	10.524	418	21.203	Pinus_sylvestris	38.666387
39	59	28.429	17.246	153	12.654	Betula_pubescens	7.0418635
39	60	31.347	19.14	220	11.693	Betula_pubescens	13.2578735
39	61	28.633	19.353	159	6.318	Betula_pubescens	6.4291205
39	62	11.638	28.614	187	8.063	Betula_pubescens	6.155045
39	63	2.418	23.435	190	15.144	Betula_pubescens	12.513645
39	64	2.161	24.258	223	15.731	Betula_pubescens	19.3090605
39	65	-0.386	22.896	197	14.078	Betula_pubescens	13.985748
39	66	0.268	24.805	131	10.131	Betula_pubescens	8.615054
39	67	-0.022	27.406	148	12.121	Betula_pubescens	5.226878
39	68	-0.374	28.687	209	14.646	Betula_pubescens	18.830856
40	1	2.506	0.862	560	16.662	Pinus_sylvestris	54.052171
40	2	8.049	8.002	460	17.413	Pinus_sylvestris	32.5998045
40	3	8.68	13.762	300	16.995	Pinus_sylvestris	7.1393315
40	4	10.493	12.456	293	13.827	Pinus_sylvestris	4.811295
40	5	4.144	21.122	410	17.721	Picea_abies	13.3876985
40	6	1.446	19.837	120	8.626	Pinus_sylvestris	1.617455
40	7	1.212	17.558	120	11.742	Pinus_sylvestris	1.45748
40	8	3.493	25.238	217	13.867	Pinus_sylvestris	6.824209
40	9	2.103	28.844	182	11.27	Pinus_sylvestris	10.19816
40	10	11.822	21.459	156	7.34	Pinus_sylvestris	1.817461
40	11	13.692	22.979	141	6.449	Betula_pubescens	4.010544
40	12	16.38	20.916	444	20.29	Pinus_sylvestris	15.3795055
40	13	10.965	23.715	143	11.907	Pinus_sylvestris	1.190378
40	14	6.836	20.03	138	11.129	Betula_pubescens	7.1896455
40	15	9.401	29.201	218	11.915	Pinus_sylvestris	7.001441
40	16	10.561	28.588	124	11.373	Pinus_sylvestris	1.8636045
40	17	12.256	27.09	151	10.327	Pinus_sylvestris	3.1123865
40	18	10.351	29.459	163	13.247	Pinus_sylvestris	3.098793
40	19	12.219	30.802	119	9.815	Pinus_sylvestris	1.923971
40	20	14.188	28.149	106	8.812	Pinus_sylvestris	1.544261
40	21	16.861	28.362	106	7.809	Pinus_sylvestris	2.838366
40	22	15.967	32.162	122	10.437	Pinus_sylvestris	2.9749505
40	23	17.902	31.657	127	9.2	Pinus_sylvestris	2.5175725
40	24	21.418	26.583	445	19.201	Pinus_sylvestris	45.8358645
40	25	19.552	23.878	125	10.161	Pinus_sylvestris	3.4794865
40	26	26.548	25.515	123	9.508	Pinus_sylvestris	1.4648925
40	27	28.967	21.896	112	9.192	Pinus_sylvestris	1.805141
40	28	26.249	18.894	101	9.202	Pinus_sylvestris	1.724901
40	29	29.623	18.415	133	10.685	Pinus_sylvestris	1.6085955
40	30	29.858	16.571	141	9.717	Pinus_sylvestris	4.2612645
40	31	34.704	16.363	550	17.353	Pinus_sylvestris	54.560853
40	32	24.651	31.913	187	10.283	Pinus_sylvestris	7.332935
40	33	31.516	25.299	123	8.988	Pinus_sylvestris	3.3542665
40	34	30.762	30.17	107	8.337	Pinus_sylvestris	1.311838
40	35	24.159	6.438	226	17.243	Picea_abies	9.966897
40	36	29.265	31.135	122	12.09	Pinus_sylvestris	2.538633
40	37	29.669	3.46	486	19.635	Pinus_sylvestris	19.400644
40	38	32.072	7.218	266	15.737	Betula_pubescens	11.278555
40	39	24.154	0.561	311	19.007	Pinus_sylvestris	9.410306
40	40	18.031	6.363	325	18.302	Pinus_sylvestris	10.859061
40	41	15.173	4.21	266	15.447	Picea_abies	5.1851985
40	42	13.973	1.081	452	18.618	Pinus_sylvestris	27.9300965
41	1	0.069	3.424	270	14.448	Picea_abies	4.7329665
41	2	4.491	3.006	248	13.357	Betula_pubescens	11.242761
41	3	8.252	2.61	169	10.145	Picea_abies	6.859465
41	4	14.162	2.594	176	11.587	Betula_pubescens	10.038694
41	5	15.487	-0.617	299	16.802	Picea_abies	5.5158465
41	6	13.119	5.838	219	8.208	Betula_pubescens	7.4523545
41	7	0.976	10.272	166	11.53	Picea_abies	4.6455085
41	8	1.485	6.622	110	6.958	Betula_pubescens	3.195696
41	9	5.388	21.948	111	6.732	Betula_pubescens	4.537866
41	10	-1.267	15.194	176	12.421	Picea_abies	4.905121
41	11	9.016	22.75	326	17.782	Picea_abies	5.7970465
41	12	16.075	20.59	294	14.328	Betula_pubescens	26.6565985
41	13	21.478	13.243	281	15.786	Picea_abies	8.559696
41	14	23.266	17.159	231	12.174	Betula_pubescens	20.6312655
41	15	23.053	17.305	100	5.55	Betula_pubescens	8.431152
41	16	25.368	21.804	254	8.523	Betula_pubescens	7.884245
41	17	25.022	22.373	239	11.314	Betula_pubescens	10.5436025
41	18	24.683	22.934	150	8.616	Betula_pubescens	2.8038525
41	19	25.015	8.773	252	13.038	Picea_abies	10.213487
41	20	22.293	0.235	349	16.641	Picea_abies	11.8362595
41	21	30.558	0.956	247	9.761	Betula_pubescens	19.3279965
41	22	25.268	7.145	146	8.946	Picea_abies	2.1164045
41	23	30.287	8.521	191	13.29	Picea_abies	2.676159
41	24	31.204	9.001	172	10.832	Picea_abies	3.16455
41	25	32.341	19.15	294	14.195	Picea_abies	9.3869135
41	26	10.24	29.021	302	16.569	Picea_abies	10.237771
41	27	18.238	30.491	240	15.414	Picea_abies	5.9549595
41	28	18.746	30.09	201	15.362	Picea_abies	3.02759
